time,line_0,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14
2025-09-24 22:00:00,24.83175495826445,25.13314584586106,9.841235272871558,7.35193773974044,3.196623622525712,0.5690321425697347,8.711152413986099,5.091497683508486,1.901099641686805,12.432018707046893,2.62671528373374,2.4847136354036623,0.09142483734794116,0.18651033696865132,0.03833654189462321
2025-09-24 23:00:00,26.750990230558276,27.070474382602416,10.59163909936531,7.912682523660308,3.43842055527972,0.581422984410384,9.381646381690834,5.4797157276979505,2.046342250559597,13.39422275266077,2.8232054881602764,2.669036222922277,0.09123477623344095,0.18610965080651123,0.03830885647447998
2025-09-25 00:00:00,24.803572174623195,25.104675525772763,9.830205093062212,7.343695535118677,3.193068608305956,0.5688681535069389,8.701296361030904,5.085790911370497,1.898965052535521,12.417877985359677,2.6238222279106953,2.4819996543609855,0.09142762774316879,0.1865162199236436,0.0383369484512798
2025-09-25 01:00:00,25.8134671630531,26.124464555435445,10.225252594849417,7.63889457943331,3.3203761155685854,0.5750725750636615,9.054283008863697,5.2901727052823695,1.9754217194422232,12.924379993891236,2.727349459169322,2.57911729439547,0.09132762977855005,0.18630540044039878,0.03832238053103921
2025-09-25 02:00:00,26.91489779709527,27.235802232806865,10.655662649370722,7.960525657557511,3.4590456037632293,0.5825901279019845,9.438849874207609,5.512836255412934,2.0587361770326233,13.476332850578988,2.839940006948163,2.6847340235689936,0.09121853962317716,0.18607542229685314,0.038306491936606506
2025-09-25 03:00:00,29.762331507225504,30.105305946292138,11.766574126761768,8.79070548709741,3.8168262206148156,0.6115392484602686,10.431398445975772,6.087508687441909,2.2738383646461777,14.901437112576424,3.1295795312228223,2.956421246855117,0.09093627211598318,0.1854804076668873,0.038265401179534725
2025-09-25 04:00:00,34.34417291430301,34.7146604903175,13.550060730737922,10.123586253789677,4.3909313145507545,0.7030668854983073,12.024911217267737,7.010115330964008,2.6193470249956374,17.19060326372243,3.591739395202107,3.3899096126166715,0.09048093076466164,0.18452069569532922,0.03819918624047126
2025-09-25 05:00:00,36.465502169387236,36.846278247286804,14.374513548646542,10.739770710352673,4.656242265032793,0.7453666317884231,12.76162149115445,7.436652753771365,2.7791356646786967,18.2492818998284,3.804219983102528,3.5892008600474297,0.09026951097428096,0.18407514797941857,0.03816847560961319
2025-09-25 06:00:00,39.69723310982003,40.09146067064132,15.629337445219127,11.677646088006444,5.059982470984031,0.8097399887277921,13.883043154939006,8.08593325193461,3.022417533745914,19.86111287791038,4.126217898576005,3.891205230456211,0.089946588119662,0.1833946850979344,0.03812161430261027
2025-09-25 07:00:00,42.149705737634555,42.55268644651527,16.580796566043528,12.38881087544626,5.366077173194612,0.8585473674736601,14.733488873853858,8.578330115239924,3.2069488767337893,21.083660934020383,4.36924617614344,4.1191397419272056,0.08970081420819354,0.18287684366773785,0.03808598903842263
